ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0046483	122988	619	377	1	2059	38	1	false	0.9999989182253234	0.9999989182253234	0.0	"heterocycle metabolic process"
GO:0016020	122988	825	377	5	1864	42	1	false	0.9999991196102616	0.9999991196102616	0.0	"membrane"
GO:0000000	122988	6502	377	112	0	0	0	true	1.0	1.0	1.0	"Gene Ontology"
GO:0016462	122988	561	377	12	561	12	1	true	1.0	1.0	1.0	"pyrophosphatase activity"
GO:0045333	122988	43	377	3	43	3	1	true	1.0	1.0	1.0	"cellular respiration"
GO:0016818	122988	561	377	12	561	12	1	true	1.0	1.0	1.0	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0098869	122988	45	377	1	45	1	1	true	1.0	1.0	1.0	"cellular oxidant detoxification"
GO:0004781	122988	5	377	1	5	1	1	true	1.0	1.0	1.0	"sulfate adenylyltransferase (ATP) activity"
GO:0009060	122988	43	377	3	43	3	1	true	1.0	1.0	1.0	"aerobic respiration"
GO:0099512	122988	5	377	1	5	1	1	true	1.0	1.0	1.0	"supramolecular fiber"
GO:0034062	122988	29	377	1	29	1	1	true	1.0	1.0	1.0	"5'-3' RNA polymerase activity"
GO:0030016	122988	4	377	1	4	1	1	true	1.0	1.0	1.0	"myofibril"
GO:0030695	122988	25	377	1	25	1	1	true	1.0	1.0	1.0	"GTPase regulator activity"
GO:0006511	122988	40	377	1	40	1	1	true	1.0	1.0	1.0	"ubiquitin-dependent protein catabolic process"
GO:0015267	122988	57	377	1	57	1	1	true	1.0	1.0	1.0	"channel activity"
GO:0097237	122988	45	377	1	45	1	2	true	1.0	1.0	1.0	"cellular response to toxic substance"
GO:0015934	122988	13	377	1	13	1	1	true	1.0	1.0	1.0	"large ribosomal subunit"
